platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903873,52,2025-03-01 06:12:17.999999+00:00,40,463.2999877929688,2.0969998836517334,34.64699935913086,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,41,488.2000122070313,2.072000026702881,34.652000427246094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,42,513.0,2.072000026702881,34.6609992980957,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,43,537.7999877929688,2.062999963760376,34.66699981689453,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,44,562.7999877929688,2.0350000858306885,34.672000885009766,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,45,587.9000244140625,2.0409998893737797,34.678001403808594,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,46,612.9000244140625,2.0339999198913574,34.68399810791016,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,47,638.0,2.0230000019073486,34.689998626708984,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,48,663.5,1.993000030517578,34.69200134277344,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,49,687.9000244140625,1.9730000495910645,34.69599914550781,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,50,713.0,1.993000030517578,34.70399856567383,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,51,738.0999755859375,1.9780000448226929,34.70800018310547,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,52,762.9000244140625,1.962000012397766,34.71099853515625,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,53,787.9000244140625,1.9490000009536743,34.7130012512207,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,54,812.9000244140625,1.932000041007996,34.715999603271484,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,55,837.7999877929688,1.9160000085830688,34.71900177001953,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,56,863.7999877929688,1.8960000276565552,34.720001220703125,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,57,888.0999755859375,1.875,34.72100067138672,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,58,912.9000244140624,1.8559999465942385,34.72200012207031,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,59,937.7000122070312,1.843000054359436,34.722999572753906,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,60,963.0,1.8270000219345093,34.7239990234375,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,61,987.9000244140624,1.8040000200271609,34.724998474121094,1,1,1,,,
